genes	Mf_mean	Mm_mean	theta	prob	log2FC
Rphi_RPHIM00000004358	92.2618427726333	149.072922406867	-0.67424191380135	0.965156587008046	-0.692212217239763
Rphi_RPHIM00000015996	165.743663614767	99.7586580442	0.592155302097358	0.96513709282329	0.732439753874071
Rphi_RPHIM00000001137	438.930433556733	372.955445409267	0.592145520714545	0.965135084404541	0.234989012694401
Rphi_RPHIM00000023064	65.9848828146667	113.005033961467	-0.673935656464698	0.965108690007193	-0.776179595924777
Rphi_RPHIM00000000350	71.3278752958333	40.2606052388	0.592012761452369	0.965107836351807	0.825097138918542
Rphi_RPHIM00000001574	43.9579454662	20.8374646173333	0.591993745697128	0.965103745646268	1.07694420881214
Rphi_RPHIM00000015356	123.739319588467	81.7210027026	0.59197661563184	0.9650999921421	0.598525195155676
Rphi_RPHIM00000034963	195.934053379167	293.577910060067	-0.673840894694857	0.965093882994342	-0.583375258202687
Rphi_RPHIM00000015957	243.269173473633	332.1407904692	-0.67364611836536	0.965063467783929	-0.449241395458262
Rphi_RPHIM00000029235	204.403659479233	145.7260891403	0.591635516229675	0.965025330744669	0.488161841137851
Rphi_RPHIM00000035295	23.2517284059667	7.8605226444	0.59158378072662	0.965014019863075	1.56464081698608
Rphi_RPHIM00000008276	1.91171930473333	11.344724072	-0.673274031191386	0.965005437841091	-2.56907890506313
Rphi_RPHIM00000034424	6.40635729866667	19.6851835567333	-0.672992671792041	0.964961621266901	-1.61953399693193
Rphi_RPHIM00000006719	33.2513690521333	65.7278380192	-0.672955828735747	0.96495588768824	-0.983090789732718
Rphi_RPHIM00000015322	45.6878078655333	92.3712681065667	-0.672426597018984	0.964872894601008	-1.01563495144245
Rphi_RPHIM00000009923	32.2524759184667	66.9902660406667	-0.672336981185139	0.96485852243616	-1.05454156548717
Rphi_RPHIM00000013979	6.560417952	20.9198620820667	-0.672098874023078	0.964820363827901	-1.67301370609511
Rphi_RPHIM00000016599	32.1617225063333	57.8857921979333	-0.671816085091834	0.964775097189961	-0.847864612841757
Rphi_RPHIM00000003625	43.0322657033667	21.0271279675333	0.590163322574958	0.964704819683649	1.03316699188079
Rphi_RPHIM00000026201	1.03180674186667	5.25392453506667	-0.671329498690773	0.964697341597425	-2.34822270015712
Rphi_RPHIM00000002093	68.8627915074333	144.954740953533	-0.671113890170967	0.964662941570945	-1.07380594951026
Rphi_RPHIM00000000531	34.4696339732333	14.0376899414	0.589612263641073	0.964583191751144	1.29602043547146
Rphi_RPHIM00000014368	132.278186145833	228.799927841767	-0.670496710518542	0.964564653594746	-0.790511429187907
Rphi_RPHIM00000006318	50.2944109247	25.5088334059667	0.589364593603461	0.964526886269981	0.979401164569979
Rphi_RPHIM00000034720	4.7201652688	1.21471725796667	0.589322126645575	0.964517240103746	1.95821682812768
Rphi_RPHIM00000007021	1.23958411293333	8.35295724626667	-0.670165236013568	0.964511313163504	-2.75243088385111
Rphi_RPHIM00000013363	15.350953294	6.22145337276667	0.58908058649355	0.96446242156296	1.30300470175153
Rphi_RPHIM00000020873	15.8013403614	5.90033240036667	0.588752273997223	0.964388035311181	1.4211788040011
Rphi_RPHIM00000017886	39.0256810590333	69.9917180753333	-0.669310193644258	0.964373173084926	-0.842760412376082
Rphi_RPHIM00000002385	69.1768678253667	40.2623498571	0.588620328933554	0.964358181016787	0.780858317525066
Rphi_RPHIM00000024944	112.0916786632	63.1243166105	0.588578863312096	0.964348803689611	0.828411411732685
Rphi_RPHIM00000016119	1044.7636572196	733.617775727267	0.58842765540702	0.964314627946218	0.5100761164871
Rphi_RPHIM00000022995	42.4398812002333	74.3131271755667	-0.668640642544157	0.964265367886695	-0.808196462930604
Rphi_RPHIM00000007843	184.576703202067	110.945242932233	0.588081519541848	0.964236509824905	0.734372661673724
Rphi_RPHIM00000029594	52.3671479258333	21.8275090962667	0.588034857161582	0.964225990978532	1.2625145305918
Rphi_RPHIM00000021164	198.556287296867	134.186008090033	0.587933951184937	0.964203254201292	0.565313798643574
Rphi_RPHIM00000018947	3.82645392043333	12.1043768843333	-0.668018269318404	0.964165173871697	-1.66144888199795
Rphi_RPHIM00000024286	106.1949494251	184.073761094567	-0.667985294947234	0.964159836303361	-0.793568837537429
Rphi_RPHIM00000000652	3.81770284716667	15.2675258623333	-0.667764102123614	0.964124052113834	-1.99968956970203
Rphi_RPHIM00000024902	286.187882352933	509.196423678133	-0.667443534559823	0.964072254001055	-0.831259699190135
Rphi_RPHIM00000025020	3.5854190055	22.9098904537	-0.667333374628225	0.964054471201215	-2.67575692760475
Rphi_RPHIM00000018881	25.3878293156667	10.3371436018333	0.587153355531042	0.964022434736953	1.2962994585823
Rphi_RPHIM00000033060	24.2567864134	10.6375620741	0.587087808833706	0.964007003309389	1.18922088145803
Rphi_RPHIM00000013449	1.0563511072	5.29465285146667	-0.666401746264474	0.963904430222743	-2.32544666217522
Rphi_RPHIM00000002757	25.0463652893333	8.37036613506667	0.586576205595239	0.963886763648894	1.58123862035661
Rphi_RPHIM00000001868	630.2697132445	528.125764518967	0.586441028862582	0.963855054364894	0.255087812905719
Rphi_RPHIM00000015286	9.5871770044	27.488853841	-0.66599447386824	0.963839032902055	-1.51966878073703
Rphi_RPHIM00000020988	22.0851856960667	7.6041261	0.586256501213113	0.963811809344258	1.53822460120212
Rphi_RPHIM00000000752	18.9413932984333	60.3437939134333	-0.665574151583104	0.963771641652126	-1.6716629469059
Rphi_RPHIM00000009150	69.1800706359	33.0913846966	0.585901031249147	0.963728635678575	1.06390082481954
Rphi_RPHIM00000003450	0.3704171299	2.73637566206667	-0.665134507755183	0.963701288027085	-2.88504358101228
Rphi_RPHIM00000014707	2.20472418813333	10.1591742268667	-0.665052333624324	0.963688153517152	-2.20411304912405
Rphi_RPHIM00000033234	6.02417378456667	22.1210761977667	-0.664650500850931	0.963623994969519	-1.87658628047892
Rphi_RPHIM00000019818	38.424706269	17.3790039196	0.585429881844306	0.963618540371114	1.14468883530232
Rphi_RPHIM00000019424	59.4086621843667	30.7621497798667	0.585338812335346	0.963596512044091	0.949516973028796
Rphi_RPHIM00000034704	57.9729709061667	33.2911930289333	0.585335631140943	0.963595742775789	0.800239848363974
Rphi_RPHIM00000005624	138.123289700767	87.6218161617	0.58523656644892	0.963571794436035	0.656594577348963
Rphi_RPHIM00000024104	14.6042982749667	34.1864693839333	-0.664084458806842	0.963533813043818	-1.22703239630631
Rphi_RPHIM00000025834	1.956856917	10.7007375089667	-0.663615765641621	0.963459595349603	-2.45110005567599
Rphi_RPHIM00000027537	5.236493058	21.1901097559667	-0.663226166002412	0.963398330154978	-2.01671821014038
Rphi_RPHIM00000002841	4.0429823648	14.4237994897667	-0.663183249123304	0.963391587940833	-1.8349594308154
Rphi_RPHIM00000023539	5.2579842177	19.2915459537	-0.663158986015815	0.963387776795658	-1.87538704360645
Rphi_RPHIM00000015799	101.9718345412	57.7027845932667	0.584393233054492	0.963368489053239	0.821457876443508
Rphi_RPHIM00000009955	204.3235949797	283.795111536167	-0.662959924772646	0.963356524736695	-0.473993924785017
Rphi_RPHIM00000004782	4.39187044026667	14.4887195429	-0.662959520390005	0.963356461278096	-1.7220226999844
Rphi_RPHIM00000021914	10.59549808	2.85620783183333	0.583848717628897	0.96323775641661	1.89127854250373
Rphi_RPHIM00000015256	331.139329886	239.816276977867	0.583780820340699	0.963221484311775	0.465508790158685
Rphi_RPHIM00000017903	8.69256774326667	30.9076541566667	-0.661982457492487	0.963203468353203	-1.8301098496423
Rphi_RPHIM00000006646	8.0644735699	24.2717335783333	-0.661942554679638	0.963197234380843	-1.58962488907859
Rphi_RPHIM00000007740	153.805649491433	103.813985391067	0.583350346954193	0.963118469015498	0.567107685729222
Rphi_RPHIM00000033199	26.6477589182333	10.3122751812	0.583209893579031	0.963084579746886	1.36965153976706
Rphi_RPHIM00000022439	43.4129123307333	19.7525249121	0.583197208919225	0.963081458573762	1.13608712731837
Rphi_RPHIM00000007741	132.790086424233	74.4319499906333	0.583162907920455	0.963073019676941	0.835153507155919
Rphi_RPHIM00000009724	45.1175423146	80.5180439687	-0.66053629807258	0.96298120735826	-0.83562364314911
Rphi_RPHIM00000020559	13.2773201753333	5.47020092423333	0.582633281040898	0.962942934474076	1.27929825978382
Rphi_RPHIM00000012456	293.5683767622	379.5855924944	-0.660156164487663	0.962923273748813	-0.370728665452655
Rphi_RPHIM00000007728	12.2926455522333	31.0700277839667	-0.659992162180612	0.962898309674012	-1.33772809394467
Rphi_RPHIM00000033054	14.3873501054667	41.9594192883667	-0.659842212883676	0.962875500738721	-1.54419381366045
Rphi_RPHIM00000004045	66.9778793996333	122.106431103567	-0.659655047944344	0.962847052343721	-0.866382581796035
Rphi_RPHIM00000007275	120.6007941519	77.0255107000333	0.582217380155157	0.962841066050281	0.646831159495823
Rphi_RPHIM00000006034	30.3142556365667	60.9225217834	-0.659574624246295	0.962834835540661	-1.0069792633052
Rphi_RPHIM00000033511	6.8220840086	21.0288725858	-0.659523293913312	0.962827040475298	-1.62408707956828
Rphi_RPHIM00000009924	31.6765236813667	61.1115084496333	-0.659443756427518	0.962814965380009	-0.948030075800497
Rphi_RPHIM00000005107	75.4894769687333	128.005742806867	-0.659228326611988	0.962783123662673	-0.76186108053101
Rphi_RPHIM00000007041	20.0397797360333	8.81635750693333	0.581935518529578	0.962772169861646	1.18461201938646
Rphi_RPHIM00000012642	54.7513844317	28.4616850563333	0.581799482321741	0.962738958944744	0.943874366596635
Rphi_RPHIM00000009434	129.059143804633	83.2445427705667	0.581771094404182	0.962732031863057	0.632604757386879
Rphi_RPHIM00000016759	25.4093204753333	51.5269021413667	-0.658681834319784	0.962702503770684	-1.01996806482518
Rphi_RPHIM00000014651	633.579625922733	523.627032898267	0.581358702895363	0.962631532080571	0.274986363153089
Rphi_RPHIM00000011223	122.003350777833	77.5691626135667	0.581280334106656	0.962612461073888	0.653365638988111
Rphi_RPHIM00000001143	35.3208411898667	18.3249579479667	0.581239218624673	0.96260245914362	0.946709814486974
Rphi_RPHIM00000031478	14.0768051808	34.1031996100333	-0.657817557126059	0.962575406337737	-1.27658715883219
Rphi_RPHIM00000027963	189.0965261597	124.897760150367	0.58111060201954	0.962571186862981	0.59837525552054
Rphi_RPHIM00000006851	56.8188508813667	28.5182732685	0.580878328687551	0.962513606917331	0.994483022629405
Rphi_RPHIM00000012222	1.00046791506667	4.3445329026	-0.65735920924405	0.962508202846515	-2.1185261748382
Rphi_RPHIM00000012398	58.5416504942	30.1571469149333	0.580765611688168	0.962485566341454	0.956963475310587
Rphi_RPHIM00000019469	28.7957131830333	68.0455632435667	-0.657191591528653	0.962483945017574	-1.24064704345701
Rphi_RPHIM00000029657	14.7333948378667	37.3397375278333	-0.656864087761762	0.962437530076492	-1.34162189502917
Rphi_RPHIM00000006379	39.6507220267667	78.7769639519667	-0.656763221087468	0.962423248670568	-0.99042667967593
Rphi_RPHIM00000006391	3196.72977972613	2318.71344218857	0.580436345964651	0.962403761176115	0.463272262166283
Rphi_RPHIM00000015385	57.3733722165	30.5980315343	0.580337549573863	0.96237924628955	0.906942474427241
Rphi_RPHIM00000028950	225.5357210368	286.9351267686	-0.655984820770148	0.962313254706662	-0.347368644474148
Rphi_RPHIM00000012072	7.59702464876667	25.0579309069	-0.655794153061247	0.962286370431957	-1.72176088557864
Rphi_RPHIM00000003189	374.761138544533	289.0298040982	0.579938838759817	0.962280456144128	0.374753090345265
Rphi_RPHIM00000026452	428.2102646294	540.6470086256	-0.655295855673118	0.96221621858215	-0.336367578989645
Rphi_RPHIM00000015516	37.1564547045333	16.5777504817333	0.579608603227539	0.962198806888268	1.16436459948582
Rphi_RPHIM00000017479	4.53871690706667	18.0302543893333	-0.655023205729917	0.962178167552761	-1.99006334081422
Rphi_RPHIM00000012060	18.4405998625	49.9859531846	-0.654961945254132	0.962169943373848	-1.43863714592464
Rphi_RPHIM00000014672	4.95643812356667	21.6735358328333	-0.654857991724032	0.962155992872384	-2.12855890968455
Rphi_RPHIM00000010078	36.4006400685667	69.859388144	-0.654739596875596	0.962140112307997	-0.940490188112285
Rphi_RPHIM00000017148	50.9624342117667	89.4446968243667	-0.654403428719011	0.962095067434575	-0.811561758114399
Rphi_RPHIM00000019834	12.5503604904667	36.6007186928667	-0.654403145879306	0.962095029564136	-1.54414317354906
Rphi_RPHIM00000005551	6.25951083186667	23.8685478119667	-0.654273024295435	0.962077612220414	-1.93098897100599
Rphi_RPHIM00000027195	10.8197188985667	30.4026532705333	-0.654139976483748	0.962059813725418	-1.49053421687998
Rphi_RPHIM00000020613	71.8722788436	42.4178498421333	0.578990997021772	0.962046529201182	0.760763937490089
Rphi_RPHIM00000015491	5.2785774646	15.7000786406667	-0.65368940084253	0.961999616897935	-1.57255069347029
Rphi_RPHIM00000024091	325.178596663933	437.144184906833	-0.65311750979093	0.961923387586453	-0.426876905745929
Rphi_RPHIM00000001710	0.457639148766667	2.80788691193333	-0.65298058045378	0.961905164818093	-2.61720245411702
Rphi_RPHIM00000016190	1.63055659503333	10.3895658934667	-0.652973280567437	0.9619041936521	-2.67169895386193
Rphi_RPHIM00000003914	143.314880791667	243.379041221267	-0.652920739852456	0.961897204651569	-0.764016518068853
Rphi_RPHIM00000013740	4.74449977153333	15.2516659666333	-0.652877831860719	0.9618915025361	-1.68463894721384
Rphi_RPHIM00000022058	318.936833940733	449.417576554667	-0.652776942893243	0.961878694935216	-0.494785825162231
Rphi_RPHIM00000021280	4.67107653816667	15.6410691263333	-0.652695085384447	0.961868307609097	-1.74351213988887
Rphi_RPHIM00000025798	264.218527494033	355.306939022533	-0.652646276437331	0.961862115810614	-0.427334229694659
Rphi_RPHIM00000022202	17.0126009585	43.0779604489	-0.652466310704321	0.961839297505531	-1.34034622307037
Rphi_RPHIM00000028572	14.1927325459	38.4112386395667	-0.652144298044763	0.961798514838302	-1.43637610675983
Rphi_RPHIM00000028494	14.8100811394667	4.82379305896667	0.577969113241256	0.961792426574828	1.61833962272273
Rphi_RPHIM00000021766	105.353706800533	156.613608924	-0.651314399376502	0.961693680737048	-0.57196850559873
Rphi_RPHIM00000006457	36.5704449377667	17.8981200832	0.577315665066132	0.961630473436172	1.03087011651105
Rphi_RPHIM00000024550	342.010532043633	449.219649886233	-0.650795652322012	0.961628350075219	-0.393380283002663
Rphi_RPHIM00000030476	5.71468755896667	24.6712131973667	-0.650721633222111	0.961619040554093	-2.11008213259529
Rphi_RPHIM00000026845	50.6476698436667	25.3284427287	0.577187596852678	0.961598804838127	0.999737517819826
Rphi_RPHIM00000015308	16.1368493765667	5.6840560112	0.577152836005968	0.961590213286168	1.50536625231222
Rphi_RPHIM00000020620	22.0406776714667	8.14750252316667	0.576956047339033	0.961541607468325	1.43573878340929
Rphi_RPHIM00000021687	85.6671257257667	47.5486485960667	0.576665913184768	0.961469985311958	0.849337346375394
Rphi_RPHIM00000017087	12.3895053756667	44.2166658704667	-0.648926951622602	0.961406384211169	-1.83547165162039
Rphi_RPHIM00000006875	23.7082218847333	52.0138859776	-0.64886269352852	0.961398809538703	-1.13350936143393
Rphi_RPHIM00000033885	257.390789479167	326.911850114867	-0.648575556707364	0.961364988895181	-0.344941244998533
Rphi_RPHIM00000007294	40.0055066509667	20.4930242173667	0.576164077936508	0.961345320024404	0.965065693864589
Rphi_RPHIM00000019523	9.78221428906667	32.5215223369	-0.647904787472312	0.961290522583385	-1.73316181795097
Rphi_RPHIM00000013252	402.358543568467	547.250692458933	-0.647888635396422	0.961288745010916	-0.443720208108694
Rphi_RPHIM00000020429	76.5100126621333	41.4254525838	0.575756392003388	0.961244311503949	0.885131102478454
Rphi_RPHIM00000001961	5.97725152833333	18.0652677921667	-0.647254624115901	0.961219072807004	-1.59566448174227
Rphi_RPHIM00000010408	5.5441946396	15.4853512446	-0.647216411247668	0.961214879909546	-1.48185429508203
Rphi_RPHIM00000002379	2306.47956012593	2700.42345006877	-0.647076479876432	0.961199532132462	-0.227493144854969
Rphi_RPHIM00000033413	25.6275844874667	6.83969920596667	0.575534361321668	0.961189401882493	1.90569271943299
Rphi_RPHIM00000016296	2.58410225386667	15.2642322509667	-0.646964252784438	0.961187229967339	-2.56241996352245
Rphi_RPHIM00000003150	225.341789732233	293.050059462667	-0.646773304350813	0.961166312763929	-0.379032243269953
Rphi_RPHIM00000000296	105.390371050833	164.911585530867	-0.64675866485273	0.961164709840435	-0.645949694226492
Rphi_RPHIM00000004220	56.5467678276667	105.197197756633	-0.64597820799104	0.961081749050738	-0.895579806346126
Rphi_RPHIM00000030725	13.3332033674	33.1416498339667	-0.645974700903921	0.961081390772155	-1.31362198694252
Rphi_RPHIM00000002352	73.0218526374333	30.8985185293333	0.574959622677705	0.961047594419431	1.24079060400257
Rphi_RPHIM00000030937	76.8333070595	122.803368254233	-0.645084048560963	0.96099058662538	-0.676546374939739
Rphi_RPHIM00000035704	171.6950186648	114.946667517233	0.574701662463693	0.960984100814809	0.578883542788018
Rphi_RPHIM00000002063	61.8998160432667	104.761087218933	-0.644638916581112	0.960945340954095	-0.759095910192475
Rphi_RPHIM00000008754	120.218143631667	80.7756568354	0.574518274298496	0.96093901998608	0.573662165659062
Rphi_RPHIM00000000688	154.301081233533	246.8590681844	-0.644349413979602	0.960915962993872	-0.677939471045539
Rphi_RPHIM00000012341	3.5854190055	19.4655450334	-0.64416616261111	0.96089738691771	-2.4407091079334
Rphi_RPHIM00000010482	91.3983642709333	58.9683106009333	0.574298138962882	0.960884894047778	0.632228483442895
Rphi_RPHIM00000002845	15.7800590643333	4.84872602846667	0.574285873502021	0.960881880028177	1.70242496195819
Rphi_RPHIM00000027591	5.3454160991	0.852060208833333	0.574241179395014	0.960870899063708	2.64927497109137
Rphi_RPHIM00000013111	17.2468793067	6.6357249532	0.574210715840996	0.960863416062415	1.37800934686512
Rphi_RPHIM00000023763	426.921536742967	572.5270129389	-0.643535252000849	0.960838074674838	-0.423372820484667
Rphi_RPHIM00000005369	13.8672810604667	28.6995362548333	-0.643185128822573	0.9608053976855	-1.04934247704292
Rphi_RPHIM00000018100	16.3700199494667	5.93689479626667	0.573882740940587	0.960782936950083	1.46327562655204
Rphi_RPHIM00000004037	83.3458025186333	145.82899348	-0.64289466685728	0.960778328061385	-0.807096133632521
Rphi_RPHIM00000008125	58.6779612437	30.8750620561667	0.573638165705779	0.960723022407806	0.926376709284852
Rphi_RPHIM00000012054	12.2337091545333	31.9093926108333	-0.642160887436013	0.960710101224394	-1.38311926464035
Rphi_RPHIM00000000527	1705.29416351457	1365.63148404493	0.573579549514436	0.960708675615169	0.320452401266977
Rphi_RPHIM00000009670	22.8747645719333	9.22733547593333	0.573459241940372	0.960679244646043	1.3097708807386
Rphi_RPHIM00000032151	27.0352000070667	7.87551023096667	0.573422980526801	0.960670378009431	1.77939372997604
Rphi_RPHIM00000004494	11.4234785692	2.91608965533333	0.573337312785328	0.960649437955025	1.9698950521984
Rphi_RPHIM00000034259	2.71621412773333	14.5561254471	-0.640752799093042	0.960587914597492	-2.42195726834826
Rphi_RPHIM00000016162	6.19003871683333	18.5271190597	-0.640631139649488	0.960577524851872	-1.58161822360209
Rphi_RPHIM00000026070	44.3842663559333	81.8466183087667	-0.640582950638865	0.960573411077683	-0.882874458885111
Rphi_RPHIM00000018592	324.792449225567	254.116352468433	0.572967288707438	0.960559111199011	0.354028876875457
Rphi_RPHIM00000018156	13.9722529832	5.8287566017	0.572841359794359	0.960528414809604	1.26130460599464
Rphi_RPHIM00000024524	573.620725694833	492.649970040233	0.572675180953265	0.960487941382395	0.219534182071646
Rphi_RPHIM00000017673	86.2072186877333	128.864456766033	-0.639518014407011	0.960484241235966	-0.579973810549627
Rphi_RPHIM00000012358	7.55868149796667	26.4315951091333	-0.639499413157699	0.960482781642662	-1.80605698785642
Rphi_RPHIM00000006913	442.331012095133	543.6373861886	-0.639331776424267	0.960469633156934	-0.297518280301061
Rphi_RPHIM00000019837	431.7943316927	366.098131746133	0.572566420277165	0.960461473433323	0.238113893377462
Rphi_RPHIM00000017984	2.07936888103333	9.0700686011	-0.63871648082053	0.960421458264042	-2.12496774687089
Rphi_RPHIM00000028219	3.1944465234	17.0120478783333	-0.638677381946625	0.96041840152692	-2.41291892684587
Rphi_RPHIM00000013920	15.7809569770333	38.1475781884333	-0.638222365075297	0.960382868161787	-1.27340677515538
Rphi_RPHIM00000023080	4.8455205759	18.3025108294667	-0.638063810636957	0.960370503418017	-1.91731800392116
Rphi_RPHIM00000007911	12.0171807102	4.25467590596667	0.572133280832355	0.960356442484796	1.49797732646474
Rphi_RPHIM00000029337	288.391387636667	392.878850129367	-0.637804092395357	0.96035026861246	-0.446056423835503
Rphi_RPHIM00000002440	11.1234693618	30.5074978537333	-0.637487015604711	0.96032608526953	-1.45555703007599
Rphi_RPHIM00000014219	16.1508580246	4.59165677406667	0.57197543291482	0.960318337236192	1.81452410121507
Rphi_RPHIM00000001711	0.7859339773	5.08079776456667	-0.637321058739716	0.960314243522365	-2.69257501191772
Rphi_RPHIM00000009368	21.7503062686	46.4535639087333	-0.637190863568891	0.960304959765986	-1.09475356828604
Rphi_RPHIM00000033957	11.9545030566333	30.9991286692333	-0.637188884103125	0.960304818659592	-1.37467350535358
Rphi_RPHIM00000011905	23.5986710511333	9.10420969476667	0.571844584654561	0.960286776261754	1.37409992479344
Rphi_RPHIM00000028430	21.7110652050667	7.97854167313333	0.571772463996117	0.960269390782595	1.44423353208275
Rphi_RPHIM00000011103	75.8659041527	119.029020439	-0.636524190978165	0.960257507461862	-0.649789802837381
Rphi_RPHIM00000008722	3.1944465234	17.4364644409	-0.636491394778023	0.960255176795808	-2.44846964368362
Rphi_RPHIM00000017454	353.131099599867	451.8706025941	-0.636414992745364	0.960249748617692	-0.355705820294149
Rphi_RPHIM00000003856	30.1294857441667	15.3813789705	0.571528496474667	0.960210633545823	0.969991199436782
Rphi_RPHIM00000024359	4.76708752506667	20.329101597	-0.635542885152537	0.960187920250391	-2.09236644058971
Rphi_RPHIM00000032370	15.8293576575	40.2947463324667	-0.635498377410846	0.960184771391148	-1.3479890377886
Rphi_RPHIM00000018459	175.962163385633	241.681777563967	-0.635433539652579	0.96018018534493	-0.457843456368504
Rphi_RPHIM00000009484	5.13088216133333	21.3141078462333	-0.635144009487155	0.960160886463101	-2.05452987176642
Rphi_RPHIM00000027555	149.165221934633	88.4919599480667	0.571163564744442	0.960122898021026	0.753292920244118
Rphi_RPHIM00000021354	4.0635756117	16.0104464697667	-0.634156802850364	0.960096260377727	-1.97819189551451
Rphi_RPHIM00000013733	2.74275299956667	11.6308316416	-0.633995977115687	0.960085759502279	-2.08425764750772
Rphi_RPHIM00000008232	8.48967729806667	25.9506588572667	-0.633440883204994	0.960049574125984	-1.61198954589516
Rphi_RPHIM00000010211	37.7070833837667	84.4471003109333	-0.633391821136448	0.960046380242332	-1.16321232220841
Rphi_RPHIM00000012540	6.93364053023333	21.0681204319667	-0.633291371242995	0.960039843280079	-1.60337666345215
Rphi_RPHIM00000021386	5.1129223949	17.7824538339333	-0.632960996348031	0.960019423997508	-1.79823438433117
Rphi_RPHIM00000015740	204.596481213367	303.748825499367	-0.632805309229409	0.96001003971257	-0.570097497417961
Rphi_RPHIM00000012468	19.4818457278	45.9962112324667	-0.632756766079313	0.960007115054647	-1.23938466326647
Rphi_RPHIM00000012955	126.186956273133	195.0871506893	-0.632338878353427	0.959981964526654	-0.628555969597147
Rphi_RPHIM00000029853	211.6958294799	155.5546055738	0.570466776046328	0.959955892054371	0.444571737755234
Rphi_RPHIM00000004577	1040.57652571667	1353.1143026981	-0.631463253826289	0.959929419442501	-0.378900647233718
Rphi_RPHIM00000002079	123.3750485598	182.045828301567	-0.631342724902398	0.959922202961877	-0.561251028347706
Rphi_RPHIM00000028479	58.7262105241	91.8059842033667	-0.63112166732073	0.959908977709938	-0.644583649278766
Rphi_RPHIM00000029272	23.6540760556	7.90367226306667	0.570267448530686	0.95990824083591	1.58149377940641
Rphi_RPHIM00000003815	124.686490510967	84.2794129636333	0.570220206074098	0.959896955090439	0.565052990594442
Rphi_RPHIM00000025242	7.26193535876667	2.64732642573333	0.57019973363092	0.959892065385803	1.45581799246156
Rphi_RPHIM00000034279	43.9121782662667	21.5746703112	0.569902018093882	0.959821737691033	1.02528258788357
Rphi_RPHIM00000027346	6.1760300688	20.6577506240667	-0.629541501447961	0.959819817844914	-1.74193148925889
Rphi_RPHIM00000004774	1188.31117279603	1511.15066175587	-0.629402728487033	0.959812054691408	-0.34673483268609
Rphi_RPHIM00000029425	22.1733056276667	52.2193407007	-0.629184572515164	0.959799860603038	-1.2357603776588
Rphi_RPHIM00000021881	3.40792176213333	19.0651931052	-0.62903637574307	0.959791583835902	-2.48397702355909
Rphi_RPHIM00000027572	6.10961115943333	17.0345635196	-0.628658688164896	0.959770888106479	-1.47931251232951
Rphi_RPHIM00000010637	14.8823965976	38.0817173033667	-0.628214844498832	0.959747251931775	-1.35549166815771
Rphi_RPHIM00000036029	38.0512738282	17.4988360893667	0.569568090319902	0.959743249941111	1.12068578469336
Rphi_RPHIM00000026355	37.4137517128	77.3663933406667	-0.628056111402484	0.959738810425425	-1.04813837872116
Rphi_RPHIM00000003349	7.8065487691	24.2486097759333	-0.627975076607521	0.959734503300106	-1.63514524977861
Rphi_RPHIM00000008528	72.4157844786333	113.936264551267	-0.627744182554707	0.959722239609513	-0.65385091159093
Rphi_RPHIM00000023237	26.2607375545	53.2893613422	-0.627253120418344	0.959696200053916	-1.02094010683148
Rphi_RPHIM00000010868	92.8750321804333	59.7803171821	0.569334314367246	0.959688392288534	0.635620253853008
Rphi_RPHIM00000029057	36.6962199699667	72.8744743973333	-0.626648232431911	0.959664204229972	-0.989782112424682
Rphi_RPHIM00000022685	3.09843553653333	18.4943313339333	-0.626587671315455	0.959661059001836	-2.57747128226713
Rphi_RPHIM00000025661	20.3266782081333	47.4844638065	-0.626525740621075	0.95965787901964	-1.22408109401032
Rphi_RPHIM00000025833	6.25755422003333	26.3293088737	-0.626074084778689	0.959634714727098	-2.07299886047865
Rphi_RPHIM00000005240	117.0915300127	183.7068849185	-0.625094428764671	0.959584633747804	-0.649768976254338
Rphi_RPHIM00000028626	10.5681103716333	24.0563294983333	-0.624980894162002	0.959578844134693	-1.18669909463175
Rphi_RPHIM00000013461	48.4903460993667	85.7861523039667	-0.6248215396958	0.959570722998143	-0.823047234089512
Rphi_RPHIM00000010019	7.85168638133333	20.8641461791	-0.623835531333407	0.959520776444671	-1.40995142884893
Rphi_RPHIM00000015573	55.0610314436	108.201620675067	-0.623809617937643	0.959519469719482	-0.974618567508555
Rphi_RPHIM00000016054	12.8894008988667	30.7828522800333	-0.623550153383625	0.95950639428199	-1.255941706621
Rphi_RPHIM00000004383	8.17623995406667	23.4273305218333	-0.623333506668675	0.959495488410291	-1.51868313070858
Rphi_RPHIM00000004727	4.23496644383333	16.2967496645667	-0.622748382957362	0.959466087187438	-1.94416180877988
Rphi_RPHIM00000024020	21.5592201023	48.8899163229333	-0.62217146711232	0.959437118813949	-1.18123194610181
Rphi_RPHIM00000033649	92.3120392785667	56.3200433432667	0.568092747320186	0.959398283060435	0.712870371271386
Rphi_RPHIM00000007369	4.87401605963333	15.8839585544667	-0.620177538118578	0.959336337066484	-1.70438759181133
Rphi_RPHIM00000003066	5.32066187123333	16.5794951	-0.620103743394193	0.959332624650041	-1.63972244462147
Rphi_RPHIM00000014009	265.618660502	333.522638124533	-0.620032343507839	0.959328981959358	-0.328428184982191
Rphi_RPHIM00000031433	4.01542268856667	19.9831807267333	-0.619869105383523	0.959320479406254	-2.31516246748191
Rphi_RPHIM00000021283	50.5944201321	26.5979390317	0.56774419925885	0.9593180472957	0.927663822926514
